Product Name,Shade Code,R,G,B
New Shangrila Interior Emulsion,3-48-2,232,207,214
New Shangrila Interior Emulsion,3-48-5,172,101,121
New Shangrila Interior Emulsion,3-48-6,145,77,101
New Shangrila Interior Emulsion,4-48-1,235,218,221
New Shangrila Interior Emulsion,4-48-2,218,197,200
New Shangrila Interior Emulsion,4-48-3,205,178,182
New Shangrila Interior Emulsion,4-48-4,188,152,157
New Shangrila Interior Emulsion,4-48-5,165,123,131
New Shangrila Interior Emulsion,4-48-6,139,90,98
New Shangrila Interior Emulsion,5-48-1,230,223,226
New Shangrila Interior Emulsion,5-48-2,217,207,209
New Shangrila Interior Emulsion,5-48-3,194,177,182
New Shangrila Interior Emulsion,5-48-4,167,143,149
New Shangrila Interior Emulsion,5-48-5,138,113,120
New Shangrila Interior Emulsion,5-48-6,107,79,86
New Shangrila Interior Emulsion,5-48-7,100,84,85
New Shangrila Interior Emulsion,4-49-1,233,226,225
New Shangrila Interior Emulsion,4-49-2,223,205,210
New Shangrila Interior Emulsion,4-49-3,204,178,184
New Shangrila Interior Emulsion,4-49-5,162,124,136
New Shangrila Interior Emulsion,4-49-6,129,89,102
New Shangrila Interior Emulsion,1-50-1,242,231,233
New Shangrila Interior Emulsion,1-50-2,247,213,216
New Shangrila Interior Emulsion,1-50-3,248,187,191
New Shangrila Interior Emulsion,1-50-4,238,155,161
New Shangrila Interior Emulsion,1-50-5,237,128,143
New Shangrila Interior Emulsion,3-50-1,240,228,228
New Shangrila Interior Emulsion,3-50-2,230,204,205
New Shangrila Interior Emulsion,3-50-3,226,188,191
New Shangrila Interior Emulsion,3-50-4,203,152,155
New Shangrila Interior Emulsion,3-50-5,176,107,114
New Shangrila Interior Emulsion,3-50-6,161,79,89
New Shangrila Interior Emulsion,4-50-1,233,220,224
New Shangrila Interior Emulsion,4-50-2,220,201,202
New Shangrila Interior Emulsion,4-50-3,204,177,178
New Shangrila Interior Emulsion,4-50-4,187,151,154
New Shangrila Interior Emulsion,4-50-6,143,92,95
New Shangrila Interior Emulsion,5-50-1,240,230,228
New Shangrila Interior Emulsion,5-50-2,222,208,207
New Shangrila Interior Emulsion,5-50-3,194,175,174
New Shangrila Interior Emulsion,5-50-4,167,143,146
New Shangrila Interior Emulsion,5-50-5,140,105,108
New Shangrila Interior Emulsion,5-50-6,110,76,78
New Shangrila Interior Emulsion,5-50-7,100,83,85
New Shangrila Interior Emulsion,2-24-5,91,169,120
New Shangrila Interior Emulsion,2-25-5,75,167,134
New Shangrila Interior Emulsion,2-29-5,53,160,171
New Shangrila Interior Emulsion,2-4-4,242,174,152
New Shangrila Interior Emulsion,2-4-5,225,139,114
New Shangrila Interior Emulsion,2-41-6,122,93,148
New Shangrila Interior Emulsion,2-43-5,191,132,177
New Shangrila Interior Emulsion,2-6-5,230,155,116
New Shangrila Interior Emulsion,2-8-4,233,175,113
New Shangrila Interior Emulsion,2-8-5,225,158,92
New Shangrila Interior Emulsion,2-9-4,228,183,115
New Shangrila Interior Emulsion,3-11-5,209,181,115
New Shangrila Interior Emulsion,3-12-4,222,201,132
New Shangrila Interior Emulsion,3-13-5,212,194,121
New Shangrila Interior Emulsion,3-14-5,213,198,125
New Shangrila Interior Emulsion,3-20-5,149,185,129
New Shangrila Interior Emulsion,3-22-5,142,181,131
New Shangrila Interior Emulsion,3-24-5,124,173,134
New Shangrila Interior Emulsion,3-25-5,111,172,134
New Shangrila Interior Emulsion,3-26-5,101,170,141
New Shangrila Interior Emulsion,3-30-7,0,98,110
New Shangrila Interior Emulsion,3-48-3,221,180,193
New Shangrila Interior Emulsion,3-48-4,201,143,160
New Shangrila Interior Emulsion,3-6-5,207,144,118
New Shangrila Interior Emulsion,3-8-4,200,161,115
New Shangrila Interior Emulsion,3-8-7,174,120,57
New Shangrila Interior Emulsion,3-9-4,208,173,115
New Shangrila Interior Emulsion,4-10-5,177,153,115
New Shangrila Interior Emulsion,4-11-5,183,163,116
New Shangrila Interior Emulsion,4-13-5,188,173,118
New Shangrila Interior Emulsion,4-14-5,188,178,121
New Shangrila Interior Emulsion,4-15-5,179,175,119
New Shangrila Interior Emulsion,4-17-5,166,175,122
New Shangrila Interior Emulsion,4-19-5,138,163,120
New Shangrila Interior Emulsion,4-2-5,190,124,117
New Shangrila Interior Emulsion,4-2-7,127,71,73
New Shangrila Interior Emulsion,4-20-5,135,162,123
New Shangrila Interior Emulsion,4-23-5,131,157,120
New Shangrila Interior Emulsion,4-24-5,123,158,124
New Shangrila Interior Emulsion,4-4-5,177,128,114
New Shangrila Interior Emulsion,4-4-6,155,102,88
New Shangrila Interior Emulsion,4-47-6,130,84,103
New Shangrila Interior Emulsion,4-49-4,188,149,162
New Shangrila Interior Emulsion,4-50-5,165,122,125
New Shangrila Interior Emulsion,4-7-5,183,140,112
New Shangrila Interior Emulsion,4-9-5,182,151,114
New Shangrila Interior Emulsion,5-13-2,216,212,197
New Shangrila Interior Emulsion,5-14-5,157,142,109
New Shangrila Interior Emulsion,5-16-5,156,148,113
New Shangrila Interior Emulsion,5-19-4,149,161,135
New Shangrila Interior Emulsion,5-18-4,150,162,132
New Shangrila Interior Emulsion,5-21-4,141,158,134
New Shangrila Interior Emulsion,5-22-4,139,157,135
New Shangrila Interior Emulsion,5-23-4,136,157,136
New Shangrila Interior Emulsion,5-24-4,139,158,140
New Shangrila Interior Emulsion,5-25-4,133,156,138
New Shangrila Interior Emulsion,5-26-4,129,157,144
New Shangrila Interior Emulsion,5-27-5,94,126,118
New Shangrila Interior Emulsion,5-27-6,52,93,84
New Shangrila Interior Emulsion,5-29-5,125,133,134
New Shangrila Interior Emulsion,5-31-7,73,91,95
New Shangrila Interior Emulsion,5-42-4,145,133,145
New Shangrila Interior Emulsion,5-43-5,122,103,120
New Shangrila Interior Emulsion,5-5-4,149,128,116
New Shangrila Interior Emulsion,1-11-4,252,214,104
New Shangrila Interior Emulsion,1-11-5,252,209,103
New Shangrila Interior Emulsion,1-12-4,253,221,117
New Shangrila Interior Emulsion,1-12-5,245,215,109
New Shangrila Interior Emulsion,1-15-2,236,238,190
New Shangrila Interior Emulsion,1-15-4,240,233,157
New Shangrila Interior Emulsion,1-15-5,234,229,115
New Shangrila Interior Emulsion,1-16-2,230,239,205
New Shangrila Interior Emulsion,1-16-3,230,237,184
New Shangrila Interior Emulsion,1-16-4,231,235,155
New Shangrila Interior Emulsion,1-17-3,223,237,190
New Shangrila Interior Emulsion,1-17-4,209,230,157
New Shangrila Interior Emulsion,1-17-5,192,217,116
New Shangrila Interior Emulsion,1-21-3,196,230,182
New Shangrila Interior Emulsion,1-24-4,138,207,156
New Shangrila Interior Emulsion,1-24-5,93,190,130
New Shangrila Interior Emulsion,1-26-5,70,189,163
New Shangrila Interior Emulsion,1-26-6,0,172,147
New Shangrila Interior Emulsion,1-28-6,0,167,171
New Shangrila Interior Emulsion,1-3-4,250,159,137
New Shangrila Interior Emulsion,1-3-5,244,142,114
New Shangrila Interior Emulsion,1-30-6,30,161,178
New Shangrila Interior Emulsion,1-34-6,40,138,198
New Shangrila Interior Emulsion,1-36-3,166,192,226
New Shangrila Interior Emulsion,1-43-5,180,129,186
New Shangrila Interior Emulsion,1-45-6,203,106,165
New Shangrila Interior Emulsion,1-48-5,221,124,157
New Shangrila Interior Emulsion,1-5-3,250,203,182
New Shangrila Interior Emulsion,1-5-6,249,135,94
New Shangrila Interior Emulsion,1-7-7,238,129,44
New Shangrila Interior Emulsion,2-15-5,221,209,120
New Shangrila Interior Emulsion,2-2-5,229,131,127
New Shangrila Interior Emulsion,2-20-1,231,240,205
New Shangrila Interior Emulsion,2-20-4,149,198,120
New Shangrila Interior Emulsion,2-21-3,197,224,187
New Shangrila Interior Emulsion,2-23-5,105,177,112
New Shangrila Interior Emulsion,2-6-6,227,136,95
New Shangrila Interior Emulsion,3-8-5,195,142,93
New Shangrila Interior Emulsion,2-9-5,222,171,98
New Shangrila Interior Emulsion,3-9-5,200,157,96
New Shangrila Interior Emulsion,4-11-6,171,145,89
New Shangrila Interior Emulsion,3-12-5,205,180,108
New Shangrila Interior Emulsion,3-13-6,199,172,83
New Shangrila Interior Emulsion,4-13-6,172,152,93
New Shangrila Interior Emulsion,3-14-6,189,172,89
New Shangrila Interior Emulsion,2-15-6,208,192,85
New Shangrila Interior Emulsion,3-15-5,204,189,106
New Shangrila Interior Emulsion,3-15-6,181,168,89
New Shangrila Interior Emulsion,4-15-6,166,157,97
New Shangrila Interior Emulsion,4-17-6,144,153,96
New Shangrila Interior Emulsion,2-18-5,165,201,112
New Shangrila Interior Emulsion,3-18-5,156,175,108
New Shangrila Interior Emulsion,1-19-5,148,203,104
New Shangrila Interior Emulsion,2-20-5,133,184,106
New Shangrila Interior Emulsion,2-21-5,123,182,107
New Shangrila Interior Emulsion,4-14-6,171,159,99
New Shangrila Interior Emulsion,1-34-7,0,114,173
New Shangrila Interior Emulsion,1-28-7,0,148,151
New Shangrila Interior Emulsion,1-26-7,0,159,133
New Shangrila Interior Emulsion,4-29-6,61,116,117
New Shangrila Interior Emulsion,5-18-7,94,100,77
New Shangrila Interior Emulsion,3-22-6,100,144,81
New Shangrila Interior Emulsion,2-27-6,0,144,134
New Shangrila Interior Emulsion,4-30-6,58,116,122
New Shangrila Interior Emulsion,1-32-6,0,151,192
New Shangrila Interior Emulsion,3-30-5,67,145,153
New Shangrila Interior Emulsion,2-29-7,0,124,135
New Shangrila Interior Emulsion,1-30-7,0,146,171
New Shangrila Interior Emulsion,1-33-6,0,146,199
New Shangrila Interior Emulsion,3-30-6,29,126,137
New Shangrila Interior Emulsion,1-24-6,67,177,111
New Shangrila Interior Emulsion,4-37-6,74,91,123
New Shangrila Interior Emulsion,3-33-6,41,110,151
New Shangrila Interior Emulsion,3-35-6,37,108,150
New Shangrila Interior Emulsion,4-33-6,64,110,131
New Shangrila Interior Emulsion,4-35-6,69,101,130
New Shangrila Interior Emulsion,3-20-6,115,152,82
New Shangrila Interior Emulsion,2-37-6,80,95,156
New Shangrila Interior Emulsion,2-32-7,0,109,146
New Shangrila Interior Emulsion,2-27-5,23,164,150
New Shangrila Interior Emulsion,3-35-5,75,127,161
New Shangrila Interior Emulsion,2-25-7,0,127,89
New Shangrila Interior Emulsion,3-36-5,85,114,150
New Shangrila Interior Emulsion,5-21-5,108,128,101
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
New Ultra Protec Exterior Emulsion,1-1-1,248,226,222
New Ultra Protec Exterior Emulsion,1-1-2,246,208,204
New Ultra Protec Exterior Emulsion,1-1-3,250,183,175
New Ultra Protec Exterior Emulsion,1-1-4,249,153,148
New Ultra Protec Exterior Emulsion,3-1-1,241,228,225
New Ultra Protec Exterior Emulsion,3-1-2,244,226,223
New Ultra Protec Exterior Emulsion,3-1-3,234,205,203
New Ultra Protec Exterior Emulsion,3-1-4,214,161,160
New Ultra Protec Exterior Emulsion,3-1-5,196,125,124
New Ultra Protec Exterior Emulsion,3-1-6,168,83,81
New Ultra Protec Exterior Emulsion,5-1-1,233,213,209
New Ultra Protec Exterior Emulsion,5-1-2,220,206,204
New Ultra Protec Exterior Emulsion,5-1-3,193,173,172
New Ultra Protec Exterior Emulsion,5-1-4,167,139,135
New Ultra Protec Exterior Emulsion,5-1-5,136,106,104
New Ultra Protec Exterior Emulsion,5-1-6,110,76,73
New Ultra Protec Exterior Emulsion,2-2-1,250,237,231
New Ultra Protec Exterior Emulsion,2-2-2,234,207,198
New Ultra Protec Exterior Emulsion,2-2-3,237,203,189
New Ultra Protec Exterior Emulsion,2-2-4,239,180,175
New Ultra Protec Exterior Emulsion,2-2-6,223,109,108
New Ultra Protec Exterior Emulsion,2-2-7,190,88,87
New Ultra Protec Exterior Emulsion,4-2-1,239,222,214
New Ultra Protec Exterior Emulsion,4-2-2,224,197,192
New Ultra Protec Exterior Emulsion,4-2-3,213,174,169
New Ultra Protec Exterior Emulsion,4-2-4,206,156,152
New Ultra Protec Exterior Emulsion,4-2-5,190,124,117
New Ultra Protec Exterior Emulsion,4-2-6,174,103,105
New Ultra Protec Exterior Emulsion,5-2-1,232,218,211
New Ultra Protec Exterior Emulsion,5-2-2,218,205,201
New Ultra Protec Exterior Emulsion,5-2-3,204,169,161
New Ultra Protec Exterior Emulsion,5-2-4,185,147,139
New Ultra Protec Exterior Emulsion,5-2-6,147,109,100
New Ultra Protec Exterior Emulsion,5-2-7,109,76,65
New Ultra Protec Exterior Emulsion,1-3-2,246,207,202
New Ultra Protec Exterior Emulsion,1-3-3,252,183,166
New Ultra Protec Exterior Emulsion,1-3-4,250,159,137
New Ultra Protec Exterior Emulsion,1-3-5,244,142,114
New Ultra Protec Exterior Emulsion,5-3-2,221,206,201
New Ultra Protec Exterior Emulsion,5-3-3,197,174,166
New Ultra Protec Exterior Emulsion,5-3-4,173,143,135
New Ultra Protec Exterior Emulsion,5-3-5,142,110,100
New Ultra Protec Exterior Emulsion,5-3-6,110,76,67
New Ultra Protec Exterior Emulsion,5-3-7,100,85,81
New Ultra Protec Exterior Emulsion,2-4-2,246,221,207
New Ultra Protec Exterior Emulsion,2-4-3,238,201,187
New Ultra Protec Exterior Emulsion,2-4-4,242,174,152
New Ultra Protec Exterior Emulsion,2-4-5,225,139,114
New Ultra Protec Exterior Emulsion,3-4-1,243,228,215
New Ultra Protec Exterior Emulsion,3-4-2,235,209,197
New Ultra Protec Exterior Emulsion,3-4-3,233,191,177
New Ultra Protec Exterior Emulsion,3-4-4,220,171,157
New Ultra Protec Exterior Emulsion,3-4-7,154,80,58
New Ultra Protec Exterior Emulsion,4-4-1,239,225,219
New Ultra Protec Exterior Emulsion,4-4-2,229,206,198
New Ultra Protec Exterior Emulsion,4-4-3,211,179,172
New Ultra Protec Exterior Emulsion,4-4-4,191,151,141
New Ultra Protec Exterior Emulsion,4-4-5,177,128,114
New Ultra Protec Exterior Emulsion,4-4-6,155,102,88
New Ultra Protec Exterior Emulsion,4-4-7,124,72,60
New Ultra Protec Exterior Emulsion,5-4-1,235,224,215
New Ultra Protec Exterior Emulsion,5-4-2,229,213,204
New Ultra Protec Exterior Emulsion,5-4-3,188,161,149
New Ultra Protec Exterior Emulsion,5-4-4,167,128,111
New Ultra Protec Exterior Emulsion,5-4-5,141,103,88
New Ultra Protec Exterior Emulsion,5-4-6,105,79,74
New Ultra Protec Exterior Emulsion,5-4-7,100,84,77
New Ultra Protec Exterior Emulsion,1-5-2,248,215,197
New Ultra Protec Exterior Emulsion,1-5-3,250,203,182
New Ultra Protec Exterior Emulsion,1-5-4,251,186,160
New Ultra Protec Exterior Emulsion,5-5-1,244,226,216
New Ultra Protec Exterior Emulsion,5-5-2,216,201,194
New Ultra Protec Exterior Emulsion,5-5-3,193,170,161
New Ultra Protec Exterior Emulsion,5-5-4,149,128,116
New Ultra Protec Exterior Emulsion,5-5-5,116,89,75
New Ultra Protec Exterior Emulsion,5-5-6,98,74,62
New Ultra Protec Exterior Emulsion,5-5-7,86,70,64
New Ultra Protec Exterior Emulsion,2-6-1,244,236,220
New Ultra Protec Exterior Emulsion,2-6-2,243,224,206
New Ultra Protec Exterior Emulsion,2-6-3,243,199,170
New Ultra Protec Exterior Emulsion,2-6-4,240,177,145
New Ultra Protec Exterior Emulsion,2-6-5,230,155,116
New Ultra Protec Exterior Emulsion,2-6-6,227,136,95
New Ultra Protec Exterior Emulsion,3-6-2,232,207,190
New Ultra Protec Exterior Emulsion,3-6-3,225,178,156
New Ultra Protec Exterior Emulsion,3-6-5,207,144,118
New Ultra Protec Exterior Emulsion,3-6-6,188,117,78
New Ultra Protec Exterior Emulsion,4-6-1,242,226,212
New Ultra Protec Exterior Emulsion,4-6-2,228,209,197
New Ultra Protec Exterior Emulsion,4-6-3,211,183,169
New Ultra Protec Exterior Emulsion,4-6-4,196,161,140
New Ultra Protec Exterior Emulsion,4-6-6,157,106,87
New Ultra Protec Exterior Emulsion,5-6-1,239,230,220
New Ultra Protec Exterior Emulsion,5-6-2,223,212,198
New Ultra Protec Exterior Emulsion,5-6-3,193,174,161
New Ultra Protec Exterior Emulsion,5-6-4,166,143,128
New Ultra Protec Exterior Emulsion,5-6-5,139,111,94
New Ultra Protec Exterior Emulsion,5-6-6,107,76,61
New Ultra Protec Exterior Emulsion,5-6-7,100,85,76
New Ultra Protec Exterior Emulsion,1-7-2,243,219,195
New Ultra Protec Exterior Emulsion,4-7-1,243,229,213
New Ultra Protec Exterior Emulsion,4-7-2,226,206,192
New Ultra Protec Exterior Emulsion,4-7-3,214,187,169
New Ultra Protec Exterior Emulsion,4-7-4,196,165,140
New Ultra Protec Exterior Emulsion,4-7-5,183,140,112
New Ultra Protec Exterior Emulsion,4-7-6,159,109,86
New Ultra Protec Exterior Emulsion,1-8-1,245,231,212
New Ultra Protec Exterior Emulsion,1-8-2,247,228,198
New Ultra Protec Exterior Emulsion,1-8-4,252,201,145
New Ultra Protec Exterior Emulsion,2-8-1,246,235,212
New Ultra Protec Exterior Emulsion,2-8-2,241,206,165
New Ultra Protec Exterior Emulsion,2-8-3,234,192,139
New Ultra Protec Exterior Emulsion,2-8-4,233,175,113
New Ultra Protec Exterior Emulsion,2-8-5,225,158,92
New Ultra Protec Exterior Emulsion,4-7-7,138,87,61
New Ultra Protec Exterior Emulsion,3-8-1,245,239,223
New Ultra Protec Exterior Emulsion,3-8-2,232,216,194
New Ultra Protec Exterior Emulsion,3-8-3,221,191,155
New Ultra Protec Exterior Emulsion,3-8-4,200,161,115
New Ultra Protec Exterior Emulsion,3-8-5,195,142,93
New Ultra Protec Exterior Emulsion,3-8-6,184,129,75
New Ultra Protec Exterior Emulsion,2-9-2,237,212,164
New Ultra Protec Exterior Emulsion,2-9-3,236,196,129
New Ultra Protec Exterior Emulsion,2-9-4,228,183,115
New Ultra Protec Exterior Emulsion,2-9-5,222,171,98
New Ultra Protec Exterior Emulsion,2-9-6,223,162,78
New Ultra Protec Exterior Emulsion,3-9-1,239,233,220
New Ultra Protec Exterior Emulsion,3-9-2,237,222,197
New Ultra Protec Exterior Emulsion,3-9-3,217,193,153
New Ultra Protec Exterior Emulsion,3-9-4,208,173,115
New Ultra Protec Exterior Emulsion,3-9-5,200,157,96
New Ultra Protec Exterior Emulsion,3-9-6,190,144,79
New Ultra Protec Exterior Emulsion,3-9-7,191,138,80
New Ultra Protec Exterior Emulsion,4-9-1,234,222,205
New Ultra Protec Exterior Emulsion,4-9-2,225,215,197
New Ultra Protec Exterior Emulsion,4-9-3,209,193,166
New Ultra Protec Exterior Emulsion,4-9-4,198,173,141
New Ultra Protec Exterior Emulsion,4-9-5,182,151,114
New Ultra Protec Exterior Emulsion,4-9-6,160,121,81
New Ultra Protec Exterior Emulsion,5-9-1,234,220,205
New Ultra Protec Exterior Emulsion,5-9-2,217,208,199
New Ultra Protec Exterior Emulsion,5-9-3,190,176,160
New Ultra Protec Exterior Emulsion,5-9-4,169,150,129
New Ultra Protec Exterior Emulsion,5-9-5,142,117,95
New Ultra Protec Exterior Emulsion,5-9-7,95,82,69
New Ultra Protec Exterior Emulsion,1-10-1,240,233,207
New Ultra Protec Exterior Emulsion,1-10-2,247,229,174
New Ultra Protec Exterior Emulsion,4-10-1,240,234,216
New Ultra Protec Exterior Emulsion,4-10-2,226,216,194
New Ultra Protec Exterior Emulsion,4-10-3,215,196,169
New Ultra Protec Exterior Emulsion,4-10-4,198,175,140
New Ultra Protec Exterior Emulsion,5-10-1,237,229,216
